시도,주차장명,주차장유형 (노상/노외/부설),주소,위도,경도,관리기관,전화번호 (주차장관리자),"'18.9.22(토), 개방시작시간","'18.9.22(토), 개방종료시간","18.9.23(일), 개방시작시간","18.9.23(일), 개방종료시간","18.9.24(월), 개방시작시간","18.9.24(월), 개방종료시간","18.9.25(화), 개방시작시간","18.9.25(화),개방종료시간","18.9.26(수), 개방시작시간","18.9.26(수), 개방종료시간",특이사항,,,,,,,,,,,,,,,,,
충청남도,천안시 불당초등학교 ,노외,충청남도 천안시 서북구 불당동 910,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 불당중학교 ,노외,충청남도 천안시 서북구 불당동 970,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 삼거리공원,노외,충청남도 천안시 동남구 충절로 410,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 3공단,노외,충청남도 천안시 서북구 성성동 511-9,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 성정C지구,노외,충청남도 천안시 서북구 성정동 175-1.2.9,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 성정현대아파트 ,노외,"충청남도 천안시 서북구 성정동 438-3,544-1번지",,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 신방통정지구 회전 교차로,노외,충청남도 천안시 동남구 신방동 901,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 신부홈마트 앞,노외,충청남도 천안시 동남구 신부동 331-43외2,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 신부동 공영주차장,노외,충청남도 천안시 동남구 터미널8길 7,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 신안초등학교 ,노외,충청남도 천안시 동남구 신부동 77-26외6,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 혜성산부인과 앞,노외,충청남도 천안시 서북구 쌍용동 1178,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 열린약국 ,노외,충청남도 천안시 서북구 쌍용동 1299,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 방아다리공원,노외,충청남도 천안시 서북구 쌍용동 1568,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 쌍용고등학교,노외,충청남도 천안시 서북구 쌍용동 2074,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 도시개발사업,노외,충청남도 천안시 서북구 쌍용동 2114,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 일성능수아파트,노외,충청남도 천안시 서북구 쌍용동 655,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 단국대학교 앞,노외,충청남도 천안시 동남구 안서동 526-39,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 천안역 서부광장,노외,충청남도 천안시 서북구 서부역9로 38,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 공영주차장,노외,충청남도 천안시 동남구 청수11로 12,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 백석문화센터,노외,충청남도 천안시 동남구 청당동 567,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 천안시청,노외,충청남도 천안시 서북구 번영로 156,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,천안시 서북구청,노외,충청남도 천안시 서북구 성거읍 봉주로 75,,,충청남도 천안시,041-529-5157/5210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공주시 웅진로1 공영주차장,노상,충청남도 공주시 웅진동 교촌교 다리,,,충청남도 공주시청,041-881-7632,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공주시 웅진로2 공영주차장,노상,충청남도 공주시 웅진동 제일약국 앞,,,충청남도 공주시청,041-881-7633,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공주시 제민천1길 공영주차장,노상,충청남도 공주시 웅진동 명도목재 앞,,,충청남도 공주시청,041-881-7634,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공주시 신관동 공원주차장,노외,충청남도 공주시 신관동 639-1,,,충청남도 공주시청,041-881-7635,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공주시 신관동 공영주차장(주차빌딩),노외,충청남도 공주시 신관동 639-3,,,충청남도 공주시청,041-881-7636,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공주시 신관동 공영주차장,노외,충청남도 공주시 신관동 590-1,,,충청남도 공주시청,041-881-7637,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공주시 중동 봉산길 공영주차장,노외,충청남도 공주시 중동 147-89,,,충청남도 공주시청,041-881-6665,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공주시 산성시장 공영주차장,노외,충청남도 공주시 신관동 190-1,,,충청남도 공주시청,041-856-5427,,,,,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,궁주시 중동 공영 주차타워,노외,충청남도 공주시 중동 63,,,충청남도 공주시청,041-854-0036,,,,,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,대천해수욕장 1지구(제1주차장),노외,충청남도 보령시 신흑동 2016,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,"대천해수욕장 1지구(제2,3주차장)",노외,충청남도 보령시 신흑동 1431 외,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,대천해수욕장 2지구(제1주차장),노외,충청남도 보령시 신흑동 2212-1,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,대천해수욕장 2지구(제2주차장),노외,충청남도 보령시 신흑동 2204-1 외,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,대천해수욕장 3지구(제1주차장),노외,충청남도 보령시 신흑동 2285 외,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,대천해수욕장 3지구(제2주차장),노외,충청남도 보령시 신흑동 2262,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,대천해수욕장 3지구(제3주차장),노외,충청남도 보령시 신흑동 2279,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,대천해수욕장 3지구(제4주차장),노외,충청남도 보령시 신흑동 2293,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,대천해수욕장 3지구(제5주차장),노외,충청남도 보령시 신흑동 2252,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,무창포해수욕장 제1주차장,노외,충청남도 보령시 웅천읍 관당리 795,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,무창포해수욕장 제2주차장,노외,충청남도 보령시 웅천읍 관당리 798-2,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,무창포해수욕장 제3주차장,노외,충청남도 보령시 웅천읍 관당리 806-1,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,무창포해수욕장 제4주차장,노외,충청남도 보령시 웅천읍 관당리 826-1,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,무창포해수욕장 제5주차장,노외,충청남도 보령시 웅천읍 독산리 784-3,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,무창포해수욕장 제6주차장,노외,충청남도 보령시 웅천읍 독산리 784-2,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,대천항 주차장,노외,충청남도 보령시 신흑동 2240-7 외,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,여객선터미널주차장,노외,충청남도 보령시 신흑동 2242,,,충청남도 보령시,041-930-3970,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,하상주차장,노외,충청남도 보령시 대천천 일원,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,중앙시장주차장,노외,충청남도 보령시 대천동 331-52,,,충청남도 보령시,041-930-4562,,,,,0:00,24:00,0:00,24:00,0:00,24:00,연휴일부만개방,,,,,,,,,,,,,,,,,
충청남도,동부시장주차장,노외,충청남도 보령시 대천동 200-1,,,충청남도 보령시,041-930-4562,,,,,0:00,24:00,0:00,24:00,0:00,24:00,연휴일부만개방,,,,,,,,,,,,,,,,,
충청남도,중앙시장(3주차장),노외,충청남도 보령시 대천동 335-11,,,충청남도 보령시,041-930-4562,,,,,0:00,24:00,0:00,24:00,0:00,24:00,연휴일부만개방,,,,,,,,,,,,,,,,,
충청남도,웅천주차공원 제1주차장,노외,충청남도 보령시 웅천읍 대창리 348-1,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,웅천주차공원 제2주차장,노외,충청남도 보령시 웅천읍 대창리 436-33,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,시민행복주차장,노외,충청남도 보령시 대천동 618-226,,,충청남도 보령시,041-930-3378,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"평일유료,공휴일무료",,,,,,,,,,,,,,,,,
충청남도,대천2동 포켓주차장,노외,충청남도 보령시 대천동 406-6 ,,,충청남도 보령시,041-930-3378,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시무료,,,,,,,,,,,,,,,,,
충청남도,대천농협 한내지소뒤주차장,노외,충청남도 보령시 대천동 618-60,,,충청남도 보령시,041-930-3378,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"평일유료,공휴일무료",,,,,,,,,,,,,,,,,
충청남도,노상주차장,노상,충청남도 보령시 중앙로 일원,,,충청남도 보령시,041-930-3378,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"평일유료,공휴일무료",,,,,,,,,,,,,,,,,
충청남도,충청남도 당진시청,부설,충청남도 당진시 당진시장서길 13,36.532245,126.374714,충청남도 당진시청,041-350-4543,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,충청남도 당진시청,부설,충청남도 당진시 시장중앙길 148-3,36.532936,126.374727,충청남도 당진시청,041-350-4543,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,충청남도 당진시청,노상,충청남도 당진시 당진중앙2로 134 앞,36.534076,126.375557,충청남도 당진시청,041-350-4543,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,충청남도 당진시청,노외,충청남도 당진시 당진중앙1로 153,36.534593,126.37552,충청남도 당진시청,041-350-4543,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,충청남도 당진시청,노외,충청남도 당진시 당진중앙1로 79,36.533661,126.374524,충청남도 당진시청,041-350-4543,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,충청남도 당진시청,노외,충청남도 당진시 밤절로 149,36.541058,126.38445,충청남도 당진시청,041-350-4543,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,충청남도 당진시청,노상,충청남도 당진시 당진중앙2로 87앞,36.533662,126.374658,충청남도 당진시청,041-350-4543,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,남문공영주차장 ,노외,충청남도 태안군 남문리 156-3,,,충남 태안군 ,041-670-2222,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,,,,,,,,,,,,,,,,,,
충청남도,구터미널 공영주차장,노외,충청남도 태안군 남문리 573-1,,,충남 태안군 ,041-670-2222,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,,,,,,,,,,,,,,,,,,
충청남도,동문공영주차장 ,노외 ,충청남도 태안군 동문리 481-1,,,충남 태안군 ,041-670-2222,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 성연면 평리(경로당옆),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 운산면 용장리(역천),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 부석면 취평리 531-4,,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 팔봉면 어송리,,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 지곡면 화천리1301-71,,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 운산면 용장리(역천),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 고북면 기포리311,,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 고북면 가구리 699,,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 동문동140-6(씨엔비극장 앞),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,"충청남도 서산시 죽성동79-2,79-17(죽성삼성A 앞)",,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 석림동612-1(한마음목욕탕앞),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 석림동637-15(원조장어마을옆),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 동문동476-1(동문1동사무소 건너),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 동문동832-29(당간지주 앞),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 석남동34-97(조이할인마트 앞),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,"충청남도 서산시 읍내동269-1,9,10/206-2,3(선관위 뒷편)",,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 동문동1016-1(남부농협 앞),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 대산 화곡리 36-58(명지초삼길분교),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,"충청남도 서산시 성연면 평리 290,289-11",,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 읍내동505-8외7필지(청사뒤 직원주차장),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 음암면 도당리 1550-3,,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 음암면 도당리 1550-6,,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 음암면 도당리 1550-50,,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,"충청남도 서산시 음암면 도당리 1550-21,22",,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 예천동1262-3(예천공영1주차장),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 예천동1260-1(예천공영2주차장),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청남도,공영주차장,노외,충청남도 서산시 예천동1277-3(예천공영3주차장),,,충청남도 서산시,041-660-2597,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
