교육청,주차장명(학교명),주차장유형 (노상/노외/부설),주소,위도,경도,관리기관,전화번호 (주차장관리자),"'18.2.14(수), 개방시작시간","'18.2.14(수), 개방종료시간","'18.2.15(목), 개방시작시간","'18.2.15(목), 개방종료시간","'18.2.16(금), 개방시작시간","'18.2.16(금), 개방종료시간","'18.2.17(토), 개방시작시간","'18.2.17(토), 개방종료시간","'18.2.18(일), 개방시작시간","'18.2.18(일), 개방종료시간",특이사항,
경상남도,진주유치원,노상,경상남도 진주시 진주대로 954번길 24,,,경상남도교육청,055-756-7116,,,,,,,,,,,,
경상남도,진주제일여자고등학교,노상,경상남도 진주시 하대로 34번길 11-9,,,경상남도교육청,055-755-0771,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,진주제일중학교,노상,경상남도 진주시 평거로 60,,,경상남도교육청,055-748-2671,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,진주중앙고등학교,노상,경상남도 진주시 하대로 59,,,경상남도교육청,055-754-0380,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,운동장 및 강당 지하주차(출입방법: 정문이용 후문사용금지),
경상남도,진주중앙중학교,노상,경상남도 진주시 모덕로 287,,,경상남도교육청,055-757-4812,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,진주중학교,노상,경상남도 진주시 의곡길 15,,,경상남도교육청,055-741-4551,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,진주초등학교,노상,경상남도 진주시 진주성로 24번길7,,,경상남도교육청,055-746-2342,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,진주학생수영장,노상,경상남도 진주시 도동천로 2 (상평동),,,경상남도교육청,055-753-0974,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,주차장만 개방,
경상남도,진주학생체육관,노상,경상남도 진주시 신안로 121,,,경상남도교육청,055-741-6469,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,진주혜광학교,노상,경상남도 진주시 문산읍 월아산로 1048번길 36,,,경상남도교육청,055-761-6673,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,진해고등학교,노상,경상남도 창원시 진해구 여좌로 100,,,경상남도교육청,055-546-2361,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,민원인 주차장만 개방,
경상남도,진해남산초등학교,노상,경상남도 창원시 진해구 태평로37번길 17,,,경상남도교육청,055-543-1993,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,진해남중학교,노상,경상남도 창원시 진해구 병암북로9,,,경상남도교육청,055-542-7063,,,,,,,,,,,잔디공사로 인해 미개방,
경상남도,진해냉천초등학교,노상,경상남도 창원시 진해구 냉천로 205,,,경상남도교육청,055-715-1103,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,진해세화여자고등학교,노상,경상남도 창원시 진해구 병암북로 4번길 41,,,경상남도교육청,055-545-3113,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,진해여자고등학교,노상,경상남도 창원시 진해구 여좌남로 23,,,경상남도교육청,055-541-6911,,,,,,,,,,,,
경상남도,진해여자중학교,노상,경상남도 창원시 진해구 여좌남로 25,,,경상남도교육청,055-547-3372,,,,,,,,,,,,
경상남도,진해용원고등학교,노상,경상남도 창원시 진해구 용재로77번길 8(용원동),,,경상남도교육청,055-541-1173,,,,,,,,,,,,
경상남도,진해중앙고등학교,노상,경상남도 창원시 진해구 병암북로9,,,경상남도교육청,055-542-3304,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,진해중앙초등학교,노상,경상남도 창원시 진해구 태백서로14번길 23,,,경상남도교육청,055-547-3358,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,진해중학교,노상,경상남도 진해구 여좌로 98,,,경상남도교육청,055-544-8875,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,집현초등학교,노상,경상남도 진주시 집현면 지내리 지내길 집현초등학교 271,,,경상남도교육청,055-772-6007,,,9:00,17:00,9:00,17:00,9:00,17:00,9:00,17:00,,
경상남도,차황초등학교,노상,경상남도 산청군 차황면 친환경로 3575,,,경상남도교육청,055-973-8664,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창남초등학교,노상,경상남도 거창군 거창읍 거함대로4길 24,,,경상남도교육청,055-943-3117,,,,,,,,,,,,
경상남도,창녕고등학교,노상,경상남도 창녕군 대지면 우포2로 1180-20번지,,,경상남도교육청,055-533-4177,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕교육지원청,노상,경상남도 창녕군 창녕읍 창녕대로 135,,,경상남도교육청,055-530-3500,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,건물 전면에 주차,
경상남도,창녕대성고등학교,노상,경상남도 창녕군 대합면 신안길 17번지,,,경상남도교육청,055-532-2216,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕도서관,노상,경상남도 창녕군 창녕읍 남창녕로 52,,,경상남도교육청,055-532-9503,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕성산초등학교,노상,경상남도 창녕군 성산면 중고개길 24-7,,,경상남도교육청,055-532-4737,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕여자고등학교,노상,경상남도 창녕군 창녕읍 신당길30,,,경상남도교육청,055-532-1331,,,,,,,,,,,,
경상남도,창녕여자중학교,노상,경상남도 창녕읍 화왕산로 72,,,경상남도교육청,055-532-9764,,,,,,,,,,,,
경상남도,창녕옥야고등학교,노상,경상남도 창녕군 이방면 이방로 943-15,,,경상남도교육청,055-532-6049,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕옥야중학교,노상,경상남도 창녕군 이방면 이방로 943-15,,,경상남도교육청,055-532-6049,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕제일고등학교,노상,경상남도 창녕군 창녕읍 남창녕로 36,,,경상남도교육청,055-532-3252,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창녕중학교,노상,경상남도 창녕군 창녕읍 남창녕로 48,,,경상남도교육청,055-533-2453,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,본교후문주자창해당,
경상남도,창녕초등학교,노상,경상남도 창녕군 창녕읍 남창녕로 62,,,경상남도교육청,055-532-1822,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창덕중학교,노상,경상남도 창원시 의창구 동읍 의창대로 900번길 12,,,경상남도교육청,055-291-2666,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창동초등학교,노상,경상남도 거창군 거창읍 동동1길 42,,,경상남도교육청,055-943-2910,,,,,,,,,,,,
경상남도,창북중학교,노상,경상남도 창원시 의창구 북면 신리길27번길 10-16,,,경상남도교육청,055-298-0005,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창선고등학교,노상,경상남도 남해군 창선로 97-12,,,경상남도교육청,055-867-1055,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창선중학교,노상,경상남도 남해군 창선면 창선로 97-12,,,경상남도교육청,055-867-1007,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창선초등학교,노상,경상남도 남해군 창선면 창선로97번길16,,,경상남도교육청,055-867-7054,,,8:40,16:40,8:40,16:40,8:40,16:40,8:40,16:40,,
경상남도,창신고등학교,노상,경상남도 창원시 마산회원구 봉덕2길 106,,,경상남도교육청,055-290-2800,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창신중학교,노상,경상남도 창원시 마산회원구 봉암북7길 11,,,경상남도교육청,055-296-0212,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원경일고등학교,노상,경상남도 창원시 성산구 두대로 165,,,경상남도교육청,055-285-0450,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원경일여자고등학교,노상,경상남도 창원시 성산구 두대로 165,,,경상남도교육청,055-274-0044,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원고등학교,노상,경상남도 창원시 의창구 태복산로 45,,,경상남도교육청,055-237-0146,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원공업고등학교,노상,경상남도 창원시 의창구 사화로 410,,,경상남도교육청,070-8282-3684,,,7:00,17:00,7:00,7:00,7:00,17:00,7:00,17:00,,
경상남도,창원과학고등학교,노상,경상남도 창원시 의창구 평산로 159번길 30,,,경상남도교육청,055-711-2335,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,일요일은 기숙사 입소일이므로 학부모 차량이 많이 방문함.,
경상남도,창원기계공업고등학교,노상,경상남도 창원시 성산구 두대로 219,,,경상남도교육청,055-282-5081,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원남고등학교,노상,경상남도 창원시 성산구 창원대로 813,,,경상남도교육청,055-289-6955,,,,,,,,,,,,
경상남도,창원남산고등학교,노상,경상남도 창원시 성산구 가음로92번길 34,,,경상남도교육청,055-268-0922,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원남산초등학교,노상,경상남도 창원시 성산구 가음로 83번길7,,,경상남도교육청,055-264-1840,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"운동장 공사중, 학교 후문 일부가능(공사중)",
경상남도,창원남중학교,노상,경상남도 창원시 성산구 창원대로813,,,경상남도교육청,055-289-6959,,,7:00,22:00,7:00,22:00,7:00,22:00,7:00,22:00,,
경상남도,창원대산고등학교,노상,경상남도 창원시 의창구 대산면 진산대로 378,,,경상남도교육청,055-291-4332,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원대산중학교,노상,경상남도 창원시 의창구 대산면 진산대로 380,,,경상남도교육청,055-291-4336,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원대암고등학교,노상,경상남도 창원시 성산구 대암로 203,,,경상남도교육청,055-213-0500,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원동백학교,노상,경상남도 창원시 마산합포구 구산면 반동길 370,,,경상남도교육청,055-223-2900,,,,,,,,,,,,
경상남도,창원동중학교,노상,경상남도 창원시 의창구 동읍 동읍로189,,,경상남도교육청,055-253-5100,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원명곡고등학교,노상,경상남도 창원시 의창구 서곡길 25번길 16,,,경상남도교육청,055-270-7904,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원명지여자고등학교,노상,경상남도 창원시 의창구 명지로 109번길 54,,,경상남도교육청,055-270-2200,,,,,,,,,,,,
경상남도,창원문성고등학교,노상,경상남도 창원시 의창구 원이대로 406(두대동),,,경상남도교육청,055-270-6502,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,창원문성대학교 주차장 이용,
경상남도,창원봉림고등학교,노상,경상남도 창원시 의창구 창이대로 333번길 39,,,경상남도교육청,055-710-8210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원사파고등학교,노상,경상남도 창원시 성산구 창이대로719번길 26(사파동 92),,,경상남도교육청,055-285-7822,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원상남중학교,노상,경상남도 창원시 성산구 동산로55번길 9,,,경상남도교육청,055-284-6905,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원상남초등학교,노상,경상남도 창원시 성산구 토월로 140,,,경상남도교육청,055-282-8356,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,엘레베이터공사중,
경상남도,창원성민여자고등학교,노상,경상남도 창원시 의창구 팔용로 481,,,경상남도교육청,055-251-6708,,,,,,,,,,,,
경상남도,창원신월고등학교,노상,경상남도 창원시 의창구 신월로 66,,,경상남도교육청,055-262-1263,,,,,,,,,,,,
경상남도,창원신월초등학교,노상,경상남도 창원시 의창구 신월로72번길 12(신월동),,,경상남도교육청,055-275-4184,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원여자고등학교,노상,경상남도 창원시 성산구 두대로 153,,,경상남도교육청,055-260-1900,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원여자중학교,노상,경상남도 창원시 의창구 팔용로 487,,,경상남도교육청,055-255-3268,,,,,,,,,,,,
경상남도,창원용호고등학교,노상,경상남도 창원시 의창구 용호로 29,,,경상남도교육청,055-286-7004,,,6:00,23:00,6:00,23:00,6:00,23:00,6:00,23:00,,
경상남도,창원중앙고등학교,노상,경상남도 창원시 의창구 용호로 16,,,경상남도교육청,055-239-3100,,,,,,,,,,,수능대비 고3 자율학습으로 등교함,
경상남도,창원중앙여자고등학교,노상,"경상남도 창원시 성산구 단정로 121(상남동, 창원중앙여자고등학교)",,,경상남도교육청,055-210-3202,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원중앙중학교,노상,경상남도 창원시 성산구 반지로3번길 14,,,경상남도교육청,055-276-1669,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원중학교,노상,경상남도 창원시 의창구 도계로107번길 10,,,경상남도교육청,055-237-2830,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원천광학교,노상,경상남도 창원시 성산구 원이대로 878번길 20,,,경상남도교육청,055-283-3097,,,,,,,,,,,,
경상남도,창원초등학교,노상,경상남도 창원시 의창구 읍성로 5-1,,,경상남도교육청,055-297-6516,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창원토월고등학교,노상,경상남도 창원시 성산구 비음로 91번길8,,,경상남도교육청,055-210-0705,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,지하주차장이용,
경상남도,창원한들초등학교,노상,경상남도 창원시 의창구 소봉로 43,,,경상남도교육청,055-276-8319,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,창호초등학교,노상,경상남도 거제시 사등면 가조로 1281-16,,,경상남도교육청,055-633-9608,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,천성초등학교,노상,경상남도 양산시 배움터길 28,,,경상남도교육청,055-363-4013,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,야간조명 없음,
경상남도,천전초등학교,노상,경상남도 진주시 진주대로 954번길 24,,,경상남도교육청,055-757-7112,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,철성고등학교,노상,경상남도 고성군 고성읍 대가로 12,,,경상남도교육청,055-674-7601,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,주차장 이용,
경상남도,철성중학교,노상,경상남도 고성군 고성읍 대가로36,,,경상남도교육청,055-673-3925,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"운영시간내 입출차, 학교시설보호",
경상남도,철성초등학교,노상,경상남도 고성군 고성읍 월평로 11,,,경상남도교육청,055-674-8114,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,주차장 없음,
경상남도,청덕초등학교,노상,경상남도 합천군 청덕면 송기2길 16,,,경상남도교육청,055-934-0629,,,,,,,,,,,,
경상남도,청도초등학교,노상,경상남도 밀양시 청도면 두곡4길 13,,,경상남도교육청,055-353-6851,,,6:00,22:00,6:00,22:00,6:00,22:00,6:00,22:00,,
경상남도,청암중학교,노상,경상남도 하동군 청암면 청학로 718-15,,,경상남도교육청,055-882-5778,,,,,,,,,,,,
경상남도,초계고등학교,노상,경상남도 합천군 초계면 초계중앙로 101,,,경상남도교육청,055-932-1216,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,초계중학교,노상,경상남도 합천군 초계면 초계중앙로,,,경상남도교육청,055-932-1003,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,초계초등학교,노상,경상남도 합천군 초계면 초계중앙로 33-6,,,경상남도교육청,055-932-1333,,,,,,,,,,,운동장 공사 중,
경상남도,초동초등학교,노상,경상남도 밀양시 초동면 초동로 321번지,,,경상남도교육청,055-391-7250,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,초전초등학교,노상,경상남도 진주시 초전북로 62번길 9,,,경상남도교육청,055-761-1102,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,촉석초등학교,노상,경상남도 진주시 평거로 259,,,경상남도교육청,055-746-2104,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,주차구역만 개방,
경상남도,축동초등학교,노상,경상남도 사천시 축동면 운계길 59-20,,,경상남도교육청,055-854-2686,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
